Date,Store/Product,Value
20180317,SAN_FRANCISCO-TESLA_MODEL_S,2322.3
20180318,SAN_FRANCISCO-TESLA_MODEL_S,2323.3
20180319,SAN_FRANCISCO-TESLA_MODEL_S,2442
20180320,SAN_FRANCISCO-TESLA_MODEL_S,2442
20180321,SAN_FRANCISCO-TESLA_MODEL_S,4587.6649
20180322,SAN_FRANCISCO-TESLA_MODEL_S,2003.85459
20180323,SAN_FRANCISCO-TESLA_MODEL_S,2145.71207
20180324,SAN_FRANCISCO-TESLA_MODEL_S,2323.3
20180325,SAN_FRANCISCO-TESLA_MODEL_S,2084.9
20180326,SAN_FRANCISCO-TESLA_MODEL_S,2312.118
20180327,SAN_FRANCISCO-TESLA_MODEL_S,4483.83712
20180328,SAN_FRANCISCO-TESLA_MODEL_S,2550.9195
20180329,SAN_FRANCISCO-TESLA_MODEL_S,2203.6
20180330,SAN_FRANCISCO-TESLA_MODEL_S,2320.3
20180331,SAN_FRANCISCO-TESLA_MODEL_S,2324.3
20180401,SAN_FRANCISCO-TESLA_MODEL_S,2147.71207
20180402,SAN_FRANCISCO-TESLA_MODEL_S,2321.3
20180403,SAN_FRANCISCO-TESLA_MODEL_S,2187.55919
20180404,SAN_FRANCISCO-TESLA_MODEL_S,1972.98396
20180405,SAN_FRANCISCO-TESLA_MODEL_S,2031.44198
20180406,SAN_FRANCISCO-TESLA_MODEL_S,2056.03932
20180407,SAN_FRANCISCO-TESLA_MODEL_S,2076.3165
20180408,SAN_FRANCISCO-TESLA_MODEL_S,2081.9
20180409,SAN_FRANCISCO-TESLA_MODEL_S,2080.9
20180410,SAN_FRANCISCO-TESLA_MODEL_S,2064.88616
20180411,SAN_FRANCISCO-TESLA_MODEL_S,2080.9
20180412,SAN_FRANCISCO-TESLA_MODEL_S,2200.6
20180413,SAN_FRANCISCO-TESLA_MODEL_S,2082.9
20180414,SAN_FRANCISCO-TESLA_MODEL_S,2073.3165
20180415,SAN_FRANCISCO-TESLA_MODEL_S,2204.6
20180416,SAN_FRANCISCO-TESLA_MODEL_S,2083.9
20180417,SAN_FRANCISCO-TESLA_MODEL_S,2082.9
20180418,SAN_FRANCISCO-TESLA_MODEL_S,4729.23207
20180419,SAN_FRANCISCO-TESLA_MODEL_S,1963.2
20180420,SAN_FRANCISCO-TESLA_MODEL_S,2003.5813
20180421,SAN_FRANCISCO-TESLA_MODEL_S,1964.2
20180422,SAN_FRANCISCO-TESLA_MODEL_S,1961.2
20180423,SAN_FRANCISCO-TESLA_MODEL_S,1963.2
20180424,SAN_FRANCISCO-TESLA_MODEL_S,1964.2
20180425,SAN_FRANCISCO-TESLA_MODEL_S,1963.2
20180426,SAN_FRANCISCO-TESLA_MODEL_S,2082.9
20180427,SAN_FRANCISCO-TESLA_MODEL_S,2084.9
20180428,SAN_FRANCISCO-TESLA_MODEL_S,4716.3
20180429,SAN_FRANCISCO-TESLA_MODEL_S,4713.3
20180430,SAN_FRANCISCO-TESLA_MODEL_S,4715.3
20180501,SAN_FRANCISCO-TESLA_MODEL_S,4824.7906
20180502,SAN_FRANCISCO-TESLA_MODEL_S,1955.91575
20180503,SAN_FRANCISCO-TESLA_MODEL_S,4835
20180504,SAN_FRANCISCO-TESLA_MODEL_S,1963.2
20180505,SAN_FRANCISCO-TESLA_MODEL_S,1962.2
20180506,SAN_FRANCISCO-TESLA_MODEL_S,4834
20180507,SAN_FRANCISCO-TESLA_MODEL_S,4645.5922
20180508,SAN_FRANCISCO-TESLA_MODEL_S,4762.983
20180509,SAN_FRANCISCO-TESLA_MODEL_S,2083.9
20180510,SAN_FRANCISCO-TESLA_MODEL_S,4717.3
20180511,SAN_FRANCISCO-TESLA_MODEL_S,4597.6
20180512,SAN_FRANCISCO-TESLA_MODEL_S,4476.9
20180513,SAN_FRANCISCO-TESLA_MODEL_S,4356.2
20180514,SAN_FRANCISCO-TESLA_MODEL_S,4476.9
20180515,SAN_FRANCISCO-TESLA_MODEL_S,4473.9
20180516,SAN_FRANCISCO-TESLA_MODEL_S,4474.9
20180517,SAN_FRANCISCO-TESLA_MODEL_S,4477.9
20180518,SAN_FRANCISCO-TESLA_MODEL_S,4594.6
20180519,SAN_FRANCISCO-TESLA_MODEL_S,4478.9
20180520,SAN_FRANCISCO-TESLA_MODEL_S,4597.6
20180521,SAN_FRANCISCO-TESLA_MODEL_S,4355.2
20180522,SAN_FRANCISCO-TESLA_MODEL_S,4358.2
20180523,SAN_FRANCISCO-TESLA_MODEL_S,4476.9
20180524,SAN_FRANCISCO-TESLA_MODEL_S,4595.6
20180525,SAN_FRANCISCO-TESLA_MODEL_S,4598.6
20180526,SAN_FRANCISCO-TESLA_MODEL_S,4596.6
20180527,SAN_FRANCISCO-TESLA_MODEL_S,4554.86162
20180528,SAN_FRANCISCO-TESLA_MODEL_S,4349.7711
20180529,SAN_FRANCISCO-TESLA_MODEL_S,4595.6
20180530,SAN_FRANCISCO-TESLA_MODEL_S,4589.2135
20180531,SAN_FRANCISCO-TESLA_MODEL_S,4117.8
20180601,SAN_FRANCISCO-TESLA_MODEL_S,4114.8
20180602,SAN_FRANCISCO-TESLA_MODEL_S,4117.8
20180603,SAN_FRANCISCO-TESLA_MODEL_S,4477.9
20180604,SAN_FRANCISCO-TESLA_MODEL_S,4358.2
20180605,SAN_FRANCISCO-TESLA_MODEL_S,4359.2
20180606,SAN_FRANCISCO-TESLA_MODEL_S,4358.2
20180607,SAN_FRANCISCO-TESLA_MODEL_S,4317.75337
20180608,SAN_FRANCISCO-TESLA_MODEL_S,4456.14402
20180609,SAN_FRANCISCO-TESLA_MODEL_S,4593.6
20180610,SAN_FRANCISCO-TESLA_MODEL_S,4472.81275
20180611,SAN_FRANCISCO-TESLA_MODEL_S,4357.2
20180612,SAN_FRANCISCO-TESLA_MODEL_S,4115.8
20180613,SAN_FRANCISCO-TESLA_MODEL_S,4477.9
20180614,SAN_FRANCISCO-TESLA_MODEL_S,4598.6
20180615,SAN_FRANCISCO-TESLA_MODEL_S,4478.9
20180616,SAN_FRANCISCO-TESLA_MODEL_S,4116.8
20180617,SAN_FRANCISCO-TESLA_MODEL_S,4119.8
20180618,SAN_FRANCISCO-TESLA_MODEL_S,4000.1
20180619,SAN_FRANCISCO-TESLA_MODEL_S,4000.1
20180620,SAN_FRANCISCO-TESLA_MODEL_S,3987.16389
20180621,SAN_FRANCISCO-TESLA_MODEL_S,4114.6105
20180622,SAN_FRANCISCO-TESLA_MODEL_S,4355.2
20180623,SAN_FRANCISCO-TESLA_MODEL_S,4115.8
20180624,SAN_FRANCISCO-TESLA_MODEL_S,4119.8
20180625,SAN_FRANCISCO-TESLA_MODEL_S,4354.2
20180626,SAN_FRANCISCO-TESLA_MODEL_S,4465.52201
20180627,SAN_FRANCISCO-TESLA_MODEL_S,4299.7864
20180628,SAN_FRANCISCO-TESLA_MODEL_S,4477.9
20180629,SAN_FRANCISCO-TESLA_MODEL_S,3998.1
20180630,SAN_FRANCISCO-TESLA_MODEL_S,4354.2
20180701,SAN_FRANCISCO-TESLA_MODEL_S,4592.2135
20180702,SAN_FRANCISCO-TESLA_MODEL_S,4588.2135
20180703,SAN_FRANCISCO-TESLA_MODEL_S,4478.9
20180704,SAN_FRANCISCO-TESLA_MODEL_S,4598.6
20180705,SAN_FRANCISCO-TESLA_MODEL_S,4528.8847
20180706,SAN_FRANCISCO-TESLA_MODEL_S,4785.4018
20180707,SAN_FRANCISCO-TESLA_MODEL_S,5183.13
20180708,SAN_FRANCISCO-TESLA_MODEL_S,4522.78
20180709,SAN_FRANCISCO-TESLA_MODEL_S,4263.44
20180710,SAN_FRANCISCO-TESLA_MODEL_S,4524.78
20180711,SAN_FRANCISCO-TESLA_MODEL_S,4108.25342
20180712,SAN_FRANCISCO-TESLA_MODEL_S,4469.81275
20180713,SAN_FRANCISCO-TESLA_MODEL_S,4115.8
20180714,SAN_FRANCISCO-TESLA_MODEL_S,3877.4
20180715,SAN_FRANCISCO-TESLA_MODEL_S,3876.4
20180716,SAN_FRANCISCO-TESLA_MODEL_S,4116.8
20180717,SAN_FRANCISCO-TESLA_MODEL_S,3995.1
20180718,SAN_FRANCISCO-TESLA_MODEL_S,3996.20975
20180719,SAN_FRANCISCO-TESLA_MODEL_S,3879.4
20180720,SAN_FRANCISCO-TESLA_MODEL_S,4355.2
20180721,SAN_FRANCISCO-TESLA_MODEL_S,3876.4
20180722,SAN_FRANCISCO-TESLA_MODEL_S,3999.1
20180723,SAN_FRANCISCO-TESLA_MODEL_S,4118.8
20180724,SAN_FRANCISCO-TESLA_MODEL_S,4119.8
20180725,SAN_FRANCISCO-TESLA_MODEL_S,4236.5
20180726,SAN_FRANCISCO-TESLA_MODEL_S,4717.3
20180727,SAN_FRANCISCO-TESLA_MODEL_S,4358.2
20180728,SAN_FRANCISCO-TESLA_MODEL_S,4477.9
20180729,SAN_FRANCISCO-TESLA_MODEL_S,4437.59153
20180730,SAN_FRANCISCO-TESLA_MODEL_S,4589.2135
20180731,SAN_FRANCISCO-TESLA_MODEL_S,4119.8
20180801,SAN_FRANCISCO-TESLA_MODEL_S,4589.615
20180802,SAN_FRANCISCO-TESLA_MODEL_S,4119.8
20180803,SAN_FRANCISCO-TESLA_MODEL_S,4354.2
20180804,SAN_FRANCISCO-TESLA_MODEL_S,4474.9
20180805,SAN_FRANCISCO-TESLA_MODEL_S,4357.2
20180806,SAN_FRANCISCO-TESLA_MODEL_S,4593.6
20180807,SAN_FRANCISCO-TESLA_MODEL_S,4474.9
20180808,SAN_FRANCISCO-TESLA_MODEL_S,3999.1
20180809,SAN_FRANCISCO-TESLA_MODEL_S,3998.1
20180810,SAN_FRANCISCO-TESLA_MODEL_S,4119.8
20180811,SAN_FRANCISCO-TESLA_MODEL_S,4477.9
20180812,SAN_FRANCISCO-TESLA_MODEL_S,4595.6
20180813,SAN_FRANCISCO-TESLA_MODEL_S,3997.1
20180814,SAN_FRANCISCO-TESLA_MODEL_S,3997.1
20180815,SAN_FRANCISCO-TESLA_MODEL_S,4110.25342
20180816,SAN_FRANCISCO-TESLA_MODEL_S,4475.9
20180817,SAN_FRANCISCO-TESLA_MODEL_S,4473.9
20180818,SAN_FRANCISCO-TESLA_MODEL_S,4357.2
20180819,SAN_FRANCISCO-TESLA_MODEL_S,4357.2
20180820,SAN_FRANCISCO-TESLA_MODEL_S,4236.5
20180821,SAN_FRANCISCO-TESLA_MODEL_S,4000.1
20180822,SAN_FRANCISCO-TESLA_MODEL_S,4354.2
20180823,SAN_FRANCISCO-TESLA_MODEL_S,4116.8
20180824,SAN_FRANCISCO-TESLA_MODEL_S,4359.2
20180825,SAN_FRANCISCO-TESLA_MODEL_S,4477.9
20180826,SAN_FRANCISCO-TESLA_MODEL_S,4208.47376
20180827,SAN_FRANCISCO-TESLA_MODEL_S,4475.9
20180828,SAN_FRANCISCO-TESLA_MODEL_S,4354.2
20180829,SAN_FRANCISCO-TESLA_MODEL_S,4354.2
20180830,SAN_FRANCISCO-TESLA_MODEL_S,4114.8
20180831,SAN_FRANCISCO-TESLA_MODEL_S,4356.2
20180901,SAN_FRANCISCO-TESLA_MODEL_S,4833
20180902,SAN_FRANCISCO-TESLA_MODEL_S,4473.9
20180903,SAN_FRANCISCO-TESLA_MODEL_S,4354.2
20180904,SAN_FRANCISCO-TESLA_MODEL_S,4204.47376
20180905,SAN_FRANCISCO-TESLA_MODEL_S,4358.2
20180906,SAN_FRANCISCO-TESLA_MODEL_S,4359.2
20180907,SAN_FRANCISCO-TESLA_MODEL_S,4596.6
20180908,SAN_FRANCISCO-TESLA_MODEL_S,4738.8036
20180909,SAN_FRANCISCO-TESLA_MODEL_S,4596.6
20180910,SAN_FRANCISCO-TESLA_MODEL_S,4473.9
20180911,SAN_FRANCISCO-TESLA_MODEL_S,4477.9
20180912,SAN_FRANCISCO-TESLA_MODEL_S,4596.6
20180913,SAN_FRANCISCO-TESLA_MODEL_S,4598.6
20180914,SAN_FRANCISCO-TESLA_MODEL_S,4714.3
20180915,SAN_FRANCISCO-TESLA_MODEL_S,4597.6
20180916,SAN_FRANCISCO-TESLA_MODEL_S,4714.3
20180917,SAN_FRANCISCO-TESLA_MODEL_S,4359.2
20180918,SAN_FRANCISCO-TESLA_MODEL_S,4477.9
20180919,SAN_FRANCISCO-TESLA_MODEL_S,4478.9
20180920,SAN_FRANCISCO-TESLA_MODEL_S,4835
20180921,SAN_FRANCISCO-TESLA_MODEL_S,4474.9
20180922,SAN_FRANCISCO-TESLA_MODEL_S,4474.9
20180923,SAN_FRANCISCO-TESLA_MODEL_S,4595.6
20180924,SAN_FRANCISCO-TESLA_MODEL_S,4593.6
20180925,SAN_FRANCISCO-TESLA_MODEL_S,4230.93294
20180926,SAN_FRANCISCO-TESLA_MODEL_S,4552.86162
20180927,SAN_FRANCISCO-TESLA_MODEL_S,4473.9
20180928,SAN_FRANCISCO-TESLA_MODEL_S,1965.2
20180929,SAN_FRANCISCO-TESLA_MODEL_S,4789.4018
20180930,SAN_FRANCISCO-TESLA_MODEL_S,4361.31768
20181001,SAN_FRANCISCO-TESLA_MODEL_S,4474.9
20181002,SAN_FRANCISCO-TESLA_MODEL_S,4595.6
20181003,SAN_FRANCISCO-TESLA_MODEL_S,4475.9
20181004,SAN_FRANCISCO-TESLA_MODEL_S,4598.6
20181005,SAN_FRANCISCO-TESLA_MODEL_S,4759.983
20181006,SAN_FRANCISCO-TESLA_MODEL_S,4581.22504
20181007,SAN_FRANCISCO-TESLA_MODEL_S,4715.3
20181008,SAN_FRANCISCO-TESLA_MODEL_S,4761.983
20181009,SAN_FRANCISCO-TESLA_MODEL_S,4836
20181010,SAN_FRANCISCO-TESLA_MODEL_S,4814.8056
20181011,SAN_FRANCISCO-TESLA_MODEL_S,4802.3643
20181012,SAN_FRANCISCO-TESLA_MODEL_S,4464.1694
20181013,SAN_FRANCISCO-TESLA_MODEL_S,4254.68892
20181014,SAN_FRANCISCO-TESLA_MODEL_S,4250.864
20181015,SAN_FRANCISCO-TESLA_MODEL_S,4578.5677
20181016,SAN_FRANCISCO-TESLA_MODEL_S,1949.38013
20181017,SAN_FRANCISCO-TESLA_MODEL_S,1950.38013
20181018,SAN_FRANCISCO-TESLA_MODEL_S,1951.38013
20181019,SAN_FRANCISCO-TESLA_MODEL_S,2084.9
20181020,SAN_FRANCISCO-TESLA_MODEL_S,1962.2
20181021,SAN_FRANCISCO-TESLA_MODEL_S,4788.83272
20181022,SAN_FRANCISCO-TESLA_MODEL_S,4833
20181023,SAN_FRANCISCO-TESLA_MODEL_S,2083.9
20181024,SAN_FRANCISCO-TESLA_MODEL_S,2199.6
20181025,SAN_FRANCISCO-TESLA_MODEL_S,2055.03932
20181026,SAN_FRANCISCO-TESLA_MODEL_S,2199.6
20181027,SAN_FRANCISCO-TESLA_MODEL_S,2080.9
20181028,SAN_FRANCISCO-TESLA_MODEL_S,2185.55919
20181029,SAN_FRANCISCO-TESLA_MODEL_S,4579.22504
20181030,SAN_FRANCISCO-TESLA_MODEL_S,4715.3
20181031,SAN_FRANCISCO-TESLA_MODEL_S,4838
20181101,SAN_FRANCISCO-TESLA_MODEL_S,4835
20181102,SAN_FRANCISCO-TESLA_MODEL_S,2079.9
20181103,SAN_FRANCISCO-TESLA_MODEL_S,1965.2
20181104,SAN_FRANCISCO-TESLA_MODEL_S,2200.6
20181105,SAN_FRANCISCO-TESLA_MODEL_S,2203.6
20181106,SAN_FRANCISCO-TESLA_MODEL_S,2558.7
20181107,SAN_FRANCISCO-TESLA_MODEL_S,2440
20181108,SAN_FRANCISCO-TESLA_MODEL_S,1960.2
20181109,SAN_FRANCISCO-TESLA_MODEL_S,4717.3
20181110,SAN_FRANCISCO-TESLA_MODEL_S,4716.3
20181111,SAN_FRANCISCO-TESLA_MODEL_S,1963.2
20181112,SAN_FRANCISCO-TESLA_MODEL_S,1964.2
20181113,SAN_FRANCISCO-TESLA_MODEL_S,1965.2
20181114,SAN_FRANCISCO-TESLA_MODEL_S,1961.2
20181115,SAN_FRANCISCO-TESLA_MODEL_S,2201.6
20181116,SAN_FRANCISCO-TESLA_MODEL_S,2201.6
20181117,SAN_FRANCISCO-TESLA_MODEL_S,2031.6609
20181118,SAN_FRANCISCO-TESLA_MODEL_S,1965.2
20181119,SAN_FRANCISCO-TESLA_MODEL_S,1961.2
20181120,SAN_FRANCISCO-TESLA_MODEL_S,1963.2
20181121,SAN_FRANCISCO-TESLA_MODEL_S,2302.46672
20181122,SAN_FRANCISCO-TESLA_MODEL_S,2405.60024
20181123,SAN_FRANCISCO-TESLA_MODEL_S,2319.3
20181124,SAN_FRANCISCO-TESLA_MODEL_S,2203.6
20181125,SAN_FRANCISCO-TESLA_MODEL_S,2324.3
20181126,SAN_FRANCISCO-TESLA_MODEL_S,2319.3
20181127,SAN_FRANCISCO-TESLA_MODEL_S,2054.03932
20181128,SAN_FRANCISCO-TESLA_MODEL_S,2811.92535
20181129,SAN_FRANCISCO-TESLA_MODEL_S,2562.7
20181130,SAN_FRANCISCO-TESLA_MODEL_S,2200.6
20181201,SAN_FRANCISCO-TESLA_MODEL_S,2323.3
20181202,SAN_FRANCISCO-TESLA_MODEL_S,2562.7
20181203,SAN_FRANCISCO-TESLA_MODEL_S,2561.7
20181204,SAN_FRANCISCO-TESLA_MODEL_S,2174.51838
20181205,SAN_FRANCISCO-TESLA_MODEL_S,2115.63045
20181206,SAN_FRANCISCO-TESLA_MODEL_S,2083.9
20181207,SAN_FRANCISCO-TESLA_MODEL_S,1960.2
20181208,SAN_FRANCISCO-TESLA_MODEL_S,2199.6
20181209,SAN_FRANCISCO-TESLA_MODEL_S,2321.3
20181210,SAN_FRANCISCO-TESLA_MODEL_S,2199.6
20181211,SAN_FRANCISCO-TESLA_MODEL_S,2200.6
20181212,SAN_FRANCISCO-TESLA_MODEL_S,2323.3
20181213,SAN_FRANCISCO-TESLA_MODEL_S,2321.3
20181214,SAN_FRANCISCO-TESLA_MODEL_S,2496.52234
20181215,SAN_FRANCISCO-TESLA_MODEL_S,2305.64872
20181216,SAN_FRANCISCO-TESLA_MODEL_S,2007.85459
20181217,SAN_FRANCISCO-TESLA_MODEL_S,2291.99744
20181218,SAN_FRANCISCO-TESLA_MODEL_S,2291.99744
20181219,SAN_FRANCISCO-TESLA_MODEL_S,2554.9195
20181220,SAN_FRANCISCO-TESLA_MODEL_S,2679.4
20181221,SAN_FRANCISCO-TESLA_MODEL_S,2615.79243
20181222,SAN_FRANCISCO-TESLA_MODEL_S,2800.1
20181223,SAN_FRANCISCO-TESLA_MODEL_S,2204.6
20181224,SAN_FRANCISCO-TESLA_MODEL_S,2068.46966
20181225,SAN_FRANCISCO-TESLA_MODEL_S,1963.2
20181226,SAN_FRANCISCO-TESLA_MODEL_S,1961.2
20181227,SAN_FRANCISCO-TESLA_MODEL_S,2203.6
20181228,SAN_FRANCISCO-TESLA_MODEL_S,2320.3
20181229,SAN_FRANCISCO-TESLA_MODEL_S,2323.3
20181230,SAN_FRANCISCO-TESLA_MODEL_S,2679.4
20181231,SAN_FRANCISCO-TESLA_MODEL_S,2563.7
20190101,SAN_FRANCISCO-TESLA_MODEL_S,3101.744
20190102,SAN_FRANCISCO-TESLA_MODEL_S,2613.904574
20190103,SAN_FRANCISCO-TESLA_MODEL_S,2685.385
20190104,SAN_FRANCISCO-TESLA_MODEL_S,2355.422
20190105,SAN_FRANCISCO-TESLA_MODEL_S,2728.28
20190106,SAN_FRANCISCO-TESLA_MODEL_S,2775.16
20190107,SAN_FRANCISCO-TESLA_MODEL_S,2710.931
20190108,SAN_FRANCISCO-TESLA_MODEL_S,2864.344
20190109,SAN_FRANCISCO-TESLA_MODEL_S,2814.07
20190110,SAN_FRANCISCO-TESLA_MODEL_S,2784.933
20190111,SAN_FRANCISCO-TESLA_MODEL_S,3209.08
20190112,SAN_FRANCISCO-TESLA_MODEL_S,2935.755
20190113,SAN_FRANCISCO-TESLA_MODEL_S,2941.779366
20190114,SAN_FRANCISCO-TESLA_MODEL_S,3338.75
20190115,SAN_FRANCISCO-TESLA_MODEL_S,2226.343
20190116,SAN_FRANCISCO-TESLA_MODEL_S,2205.994
20190117,SAN_FRANCISCO-TESLA_MODEL_S,2195.01549
20190118,SAN_FRANCISCO-TESLA_MODEL_S,2459.152
20190119,SAN_FRANCISCO-TESLA_MODEL_S,2417.06
20190120,SAN_FRANCISCO-TESLA_MODEL_S,2393.514
20190121,SAN_FRANCISCO-TESLA_MODEL_S,2412.272
20190122,SAN_FRANCISCO-TESLA_MODEL_S,3016.166
20190123,SAN_FRANCISCO-TESLA_MODEL_S,2727.28
20190124,SAN_FRANCISCO-TESLA_MODEL_S,2546.740612
20190125,SAN_FRANCISCO-TESLA_MODEL_S,2762.402
20190126,SAN_FRANCISCO-TESLA_MODEL_S,3178.746
20190127,SAN_FRANCISCO-TESLA_MODEL_S,3130.472
20190128,SAN_FRANCISCO-TESLA_MODEL_S,2946.605446
20190129,SAN_FRANCISCO-TESLA_MODEL_S,3011.166
20190130,SAN_FRANCISCO-TESLA_MODEL_S,2812.07
20190131,SAN_FRANCISCO-TESLA_MODEL_S,2860.658026
20190201,SAN_FRANCISCO-TESLA_MODEL_S,2118.2805
20190202,SAN_FRANCISCO-TESLA_MODEL_S,5444.42414
20190203,SAN_FRANCISCO-TESLA_MODEL_S,5120.115824
20190204,SAN_FRANCISCO-TESLA_MODEL_S,2397.84714
20190205,SAN_FRANCISCO-TESLA_MODEL_S,2264.041
20190206,SAN_FRANCISCO-TESLA_MODEL_S,2324.088
20190207,SAN_FRANCISCO-TESLA_MODEL_S,2217.298655
20190208,SAN_FRANCISCO-TESLA_MODEL_S,2093.599665
20190209,SAN_FRANCISCO-TESLA_MODEL_S,2633.52
20190210,SAN_FRANCISCO-TESLA_MODEL_S,2436.015
20190211,SAN_FRANCISCO-TESLA_MODEL_S,2487.997785
20190212,SAN_FRANCISCO-TESLA_MODEL_S,2704.34
20190213,SAN_FRANCISCO-TESLA_MODEL_S,2594.102951
20190214,SAN_FRANCISCO-TESLA_MODEL_S,2634.111
20190215,SAN_FRANCISCO-TESLA_MODEL_S,2828.631
20190216,SAN_FRANCISCO-TESLA_MODEL_S,3001.887387
20190217,SAN_FRANCISCO-TESLA_MODEL_S,3050.076
20190218,SAN_FRANCISCO-TESLA_MODEL_S,2918.406
20190219,SAN_FRANCISCO-TESLA_MODEL_S,2539.76
20190220,SAN_FRANCISCO-TESLA_MODEL_S,2784.933
20190221,SAN_FRANCISCO-TESLA_MODEL_S,2511.017105
20190222,SAN_FRANCISCO-TESLA_MODEL_S,4644.55283
20190223,SAN_FRANCISCO-TESLA_MODEL_S,3547.923408
20190224,SAN_FRANCISCO-TESLA_MODEL_S,2219.546116
20190225,SAN_FRANCISCO-TESLA_MODEL_S,2867.545391
20190226,SAN_FRANCISCO-TESLA_MODEL_S,2836.62696
20190227,SAN_FRANCISCO-TESLA_MODEL_S,2637.702
20190228,SAN_FRANCISCO-TESLA_MODEL_S,2201.6
20190301,SAN_FRANCISCO-TESLA_MODEL_S,2815.07
20190302,SAN_FRANCISCO-TESLA_MODEL_S,2814.07
20190303,SAN_FRANCISCO-TESLA_MODEL_S,2987.029
20190304,SAN_FRANCISCO-TESLA_MODEL_S,2792.102817
20190305,SAN_FRANCISCO-TESLA_MODEL_S,4669.03148
20190306,SAN_FRANCISCO-TESLA_MODEL_S,2278.372494
20190307,SAN_FRANCISCO-TESLA_MODEL_S,1997.844079
20190308,SAN_FRANCISCO-TESLA_MODEL_S,2308.843857
20190309,SAN_FRANCISCO-TESLA_MODEL_S,2069.46966
20190310,SAN_FRANCISCO-TESLA_MODEL_S,2218.585243
20190311,SAN_FRANCISCO-TESLA_MODEL_S,2069.385365
20190312,SAN_FRANCISCO-TESLA_MODEL_S,2266.041
20190313,SAN_FRANCISCO-TESLA_MODEL_S,2235.762859
20190314,SAN_FRANCISCO-TESLA_MODEL_S,2321.580285
20190315,SAN_FRANCISCO-TESLA_MODEL_S,2311.33
20190316,SAN_FRANCISCO-TESLA_MODEL_S,2246.692
20190317,SAN_FRANCISCO-TESLA_MODEL_S,2368.786
20190318,SAN_FRANCISCO-TESLA_MODEL_S,2527.987
20190319,SAN_FRANCISCO-TESLA_MODEL_S,2730.28
20190320,SAN_FRANCISCO-TESLA_MODEL_S,2823.04
20190321,SAN_FRANCISCO-TESLA_MODEL_S,5040.53139
20190322,SAN_FRANCISCO-TESLA_MODEL_S,2398.625508
20190323,SAN_FRANCISCO-TESLA_MODEL_S,2483.506001
20190324,SAN_FRANCISCO-TESLA_MODEL_S,2710.931
20190325,SAN_FRANCISCO-TESLA_MODEL_S,2264.041
20190326,SAN_FRANCISCO-TESLA_MODEL_S,2770.5416
20190327,SAN_FRANCISCO-TESLA_MODEL_S,4879.972461
20190328,SAN_FRANCISCO-TESLA_MODEL_S,2930.807425
20190329,SAN_FRANCISCO-TESLA_MODEL_S,2286.784
20190330,SAN_FRANCISCO-TESLA_MODEL_S,2387.529
20190331,SAN_FRANCISCO-TESLA_MODEL_S,2661.445
20190401,SAN_FRANCISCO-TESLA_MODEL_S,2249.647674
20190402,SAN_FRANCISCO-TESLA_MODEL_S,2367.786
20190403,SAN_FRANCISCO-TESLA_MODEL_S,2618.671028
20190404,SAN_FRANCISCO-TESLA_MODEL_S,2148.502516
20190405,SAN_FRANCISCO-TESLA_MODEL_S,2423.730376
20190406,SAN_FRANCISCO-TESLA_MODEL_S,2074.119713
20190407,SAN_FRANCISCO-TESLA_MODEL_S,2115.88283
20190408,SAN_FRANCISCO-TESLA_MODEL_S,2304.739
20190409,SAN_FRANCISCO-TESLA_MODEL_S,2125.598
20190410,SAN_FRANCISCO-TESLA_MODEL_S,2463.863392
20190411,SAN_FRANCISCO-TESLA_MODEL_S,2184.645
20190412,SAN_FRANCISCO-TESLA_MODEL_S,2309.33
20190413,SAN_FRANCISCO-TESLA_MODEL_S,2470.531
20190414,SAN_FRANCISCO-TESLA_MODEL_S,2298.431315
20190415,SAN_FRANCISCO-TESLA_MODEL_S,2503.244
20190416,SAN_FRANCISCO-TESLA_MODEL_S,2489.88
20190417,SAN_FRANCISCO-TESLA_MODEL_S,2285.39
20190418,SAN_FRANCISCO-TESLA_MODEL_S,5574.393843
20190419,SAN_FRANCISCO-TESLA_MODEL_S,2098.264
20190420,SAN_FRANCISCO-TESLA_MODEL_S,2312.314308
20190421,SAN_FRANCISCO-TESLA_MODEL_S,2060.96
20190422,SAN_FRANCISCO-TESLA_MODEL_S,2287.784
20190423,SAN_FRANCISCO-TESLA_MODEL_S,2212.176
20190424,SAN_FRANCISCO-TESLA_MODEL_S,1964.2
20190425,SAN_FRANCISCO-TESLA_MODEL_S,2000.504
20190426,SAN_FRANCISCO-TESLA_MODEL_S,2123.598
20190427,SAN_FRANCISCO-TESLA_MODEL_S,2083.9
20190428,SAN_FRANCISCO-TESLA_MODEL_S,5553.594
20190429,SAN_FRANCISCO-TESLA_MODEL_S,5465.228
20190430,SAN_FRANCISCO-TESLA_MODEL_S,5135.447
20190501,SAN_FRANCISCO-TESLA_MODEL_S,5441.643378
20190502,SAN_FRANCISCO-TESLA_MODEL_S,2127.718168
20190503,SAN_FRANCISCO-TESLA_MODEL_S,5505.32
20190504,SAN_FRANCISCO-TESLA_MODEL_S,2079.112
20190505,SAN_FRANCISCO-TESLA_MODEL_S,1960.2
20190506,SAN_FRANCISCO-TESLA_MODEL_S,5412.56
20190507,SAN_FRANCISCO-TESLA_MODEL_S,4971.563654
20190508,SAN_FRANCISCO-TESLA_MODEL_S,5702.9796
20190509,SAN_FRANCISCO-TESLA_MODEL_S,2405.484
20190510,SAN_FRANCISCO-TESLA_MODEL_S,5226.813
